o1,o1.cpus,o1.min_memory,o1.priority,o1.command,o1.state,o1.work_dir,o2,o2.cpu_load,o2.free_mem,o2.cpu,o2.state,e1
59913020,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",cancelled-_59913020-0
59913020,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",submit-59913020-0
59913020,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",start-59913020-1
59912986,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",ending-_59912986-0
59912986,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",submit-59912986-0
59912986,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",cancelled-_59912986-0
59912986,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",start-59912986-1
59912047,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0086,71.68,202115,96,"""alloc""",submit-59912047-0
59912047,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0086,71.68,202115,96,"""alloc""",start-59912047-1
59913621,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0007,22.57,481142,96,"""alloc""",submit-59913621-0
59913621,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0007,22.57,481142,96,"""alloc""",start-59913621-1
59911285,48,5100M,,jobfile2.sh,RUNNING,/rwthfs/rz/cluster/home/dc724430/project/DE_project/montepython_public,host_n23m0019,100.1,471205,96,"""alloc""",submit-59911285-0
59911285,48,5100M,,jobfile2.sh,RUNNING,/rwthfs/rz/cluster/home/dc724430/project/DE_project/montepython_public,host_n23m0019,100.1,471205,96,"""alloc""",start-59911285-1
59904575,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0176,96.2,486875,96,"""alloc""",submit-59904575-0
59904575,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0176,96.2,486875,96,"""alloc""",start-59904575-1
59913406,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",start-59913406-1
59913406,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",submit-59913406-0
59911611,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0178,36.53,215077,96,"""mix""",start-59911611-1
59911611,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0178,36.53,215077,96,"""mix""",submit-59911611-0
59908264,24,2005M,,TS_I-II_2.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0027,53.26,222116,96,"""drng""",submit-59908264-0
59908264,24,2005M,,TS_I-II_2.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0027,53.26,222116,96,"""drng""",start-59908264-1
59913275,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",start-59913275-1
59913275,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",ending-_59913275-0
59913275,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",submit-59913275-0
59913275,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",failed-_59913275-0
59883232,480,2540M,,sbatching.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0020707/sodium_6cm4_risp/mw_metad,host_n23m0101,95.5,238337,96,"""alloc""",submit-59883232-0
59883232,480,2540M,,sbatching.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0020707/sodium_6cm4_risp/mw_metad,host_n23m0101,95.5,238337,96,"""alloc""",start-59883232-1
59913374,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0307,10.6,247942,96,"""mix""",submit-59913374-0
59913374,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0307,10.6,247942,96,"""mix""",start-59913374-1
59912693,1,40G,,uncertain.sh walker_walk separate_ensemble_training,RUNNING,/rwthfs/rz/cluster/home/lr394959/work,host_r23g0005,2.33,484409,96,"""mix""",submit-59912693-0
59912693,1,40G,,uncertain.sh walker_walk separate_ensemble_training,RUNNING,/rwthfs/rz/cluster/home/lr394959/work,host_r23g0005,2.33,484409,96,"""mix""",start-59912693-1
59913273,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",ending-_59913273-0
59913273,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",submit-59913273-0
59913273,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",start-59913273-1
59913273,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_n23m0078,30.52,423878,96,"""alloc""",failed-_59913273-0
59901276,192,2540M,,SlurmScript_CIAO,RUNNING,/hpcwork/p0022529/Huanhuan_stuff/Diffusive/Initialization/CASE_5,host_n23m0271,96.19,198190,96,"""alloc""",start-59901276-1
59901276,192,2540M,,SlurmScript_CIAO,RUNNING,/hpcwork/p0022529/Huanhuan_stuff/Diffusive/Initialization/CASE_5,host_n23m0271,96.19,198190,96,"""alloc""",submit-59901276-0
59886496,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/antisite_def/5_Perc_defects/50_Percent/MACE_pbe,host_n23m0403,96.06,187227,96,"""alloc""",submit-59886496-0
59886496,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/antisite_def/5_Perc_defects/50_Percent/MACE_pbe,host_n23m0403,96.06,187227,96,"""alloc""",start-59886496-1
59905353,30,5200M,,slurm_run.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1738/summary_types,host_n23g0022,6.83,442225,96,"""mix""",start-59905353-1
59905353,30,5200M,,slurm_run.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1738/summary_types,host_n23g0022,6.83,442225,96,"""mix""",submit-59905353-0
59904687,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0151,92.19,484003,96,"""alloc""",submit-59904687-0
59904687,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0151,92.19,484003,96,"""alloc""",start-59904687-1
59908265,24,2005M,,TS_I-II_3.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0049,41.56,215251,96,"""drng""",submit-59908265-0
59908265,24,2005M,,TS_I-II_3.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW,host_n23m0049,41.56,215251,96,"""drng""",start-59908265-1
59913209,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_r23m0131,78.29,187847,96,"""mix""",start-59913209-1
59913209,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_r23m0131,78.29,187847,96,"""mix""",submit-59913209-0
59861682,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/CuOH_all/1_Teilchen/mit_Methan/slab100/800K,host_n23m0388,96.39,198574,96,"""alloc""",submit-59861682-0
59861682,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/wi070677/CuOH_all/1_Teilchen/mit_Methan/slab100/800K,host_n23m0388,96.39,198574,96,"""alloc""",start-59861682-1
59911170,10,27G,,submission_file_b2bd176abcc74656b157b91f5c674fd2.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0152,92.2,486659,96,"""alloc""",start-59911170-1
59911170,10,27G,,submission_file_b2bd176abcc74656b157b91f5c674fd2.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0152,92.2,486659,96,"""alloc""",submit-59911170-0
59913005,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",submit-59913005-0
59913005,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",start-59913005-1
59913005,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",cancelled-_59913005-0
59913005,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0300,63.25,211979,96,"""alloc""",ending-_59913005-0
59913749,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",start-59913749-1
59913749,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",submit-59913749-0
59903108,24,6G,,04_train_predictor_multiGPU.slrm,RUNNING,/rwthfs/rz/cluster/hpcwork/pj306520/TextOCVP_Develop,host_n23g0002,13.59,435373,96,"""mix""",submit-59903108-0
59903108,24,6G,,04_train_predictor_multiGPU.slrm,RUNNING,/rwthfs/rz/cluster/hpcwork/pj306520/TextOCVP_Develop,host_n23g0002,13.59,435373,96,"""mix""",start-59903108-1
59905393,20,5200M,,slurm_run.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1738/botnetze,host_n23g0007,17.05,438343,96,"""mix""",submit-59905393-0
59905393,20,5200M,,slurm_run.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1738/botnetze,host_n23g0007,17.05,438343,96,"""mix""",start-59905393-1
59912514,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0040,112.29,483128,96,"""alloc""",submit-59912514-0
59912514,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0040,112.29,483128,96,"""alloc""",ending-_59912514-0
59912514,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0040,112.29,483128,96,"""alloc""",start-59912514-1
59912514,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0040,112.29,483128,96,"""alloc""",cancelled-_59912514-0
59912568,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",start-59912568-1
59912568,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",ending-_59912568-0
59912568,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",cancelled-_59912568-0
59912568,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0292,69.45,207940,96,"""alloc""",submit-59912568-0
59913023,1,2G,0.00004373467528,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0174,35.62,235850,96,"""alloc""",start-59913023-0
59913023,1,2G,0.00004373467528,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0174,35.62,235850,96,"""alloc""",failed-_59913023-0
59913023,1,2G,0.00004373467528,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0174,35.62,235850,96,"""alloc""",submit-59913023-0
59913023,1,2G,0.00004373467528,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0174,35.62,235850,96,"""alloc""",ending-_59913023-0
59913023,1,2G,0.00004373467528,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0174,35.62,235850,96,"""alloc""",failed-_59913023-0
59912310,24,2500M,,run_SCF_only.sh ,RUNNING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0715_AP_0.475,host_n23m0399,62.71,231985,96,"""alloc""",start-59912310-1
59912310,24,2500M,,run_SCF_only.sh ,RUNNING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0715_AP_0.475,host_n23m0399,62.71,231985,96,"""alloc""",ended-_59912310-0
59912310,24,2500M,,run_SCF_only.sh ,RUNNING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0715_AP_0.475,host_n23m0399,62.71,231985,96,"""alloc""",ending-_59912310-0
59912310,24,2500M,,run_SCF_only.sh ,RUNNING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0715_AP_0.475,host_n23m0399,62.71,231985,96,"""alloc""",submit-59912310-0
59913605,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913605-1
59913605,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913605-0
59912637,4,2540M,0.00003475858831,restart.sh,PENDING,/rwthfs/rz/cluster/home/xl162632,host_r23m0033,13.32,495976,96,"""alloc""",start-59912637-0
59912637,4,2540M,0.00003475858831,restart.sh,PENDING,/rwthfs/rz/cluster/home/xl162632,host_r23m0033,13.32,495976,96,"""alloc""",failed-_59912637-0
59912637,4,2540M,0.00003475858831,restart.sh,PENDING,/rwthfs/rz/cluster/home/xl162632,host_r23m0033,13.32,495976,96,"""alloc""",ending-_59912637-0
59912637,4,2540M,0.00003475858831,restart.sh,PENDING,/rwthfs/rz/cluster/home/xl162632,host_r23m0033,13.32,495976,96,"""alloc""",submit-59912637-0
59912909,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",start-59912909-1
59912909,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",ending-_59912909-0
59912909,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",cancelled-_59912909-0
59912909,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",submit-59912909-0
59912153,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",start-59912153-1
59912153,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",ended-_59912153-0
59912153,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",ending-_59912153-0
59912153,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",submit-59912153-0
59912370,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",ending-_59912370-0
59912370,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",submit-59912370-0
59912370,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",start-59912370-1
59912370,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0399,62.71,231985,96,"""alloc""",cancelled-_59912370-0
59912993,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",start-59912993-1
59912993,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",cancelled-_59912993-0
59912993,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",ending-_59912993-0
59912993,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0203,45.29,239255,96,"""alloc""",submit-59912993-0
59913599,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913599-1
59913599,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913599-0
59912190,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",ending-_59912190-0
59912190,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",submit-59912190-0
59912190,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",start-59912190-1
59912190,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",ended-_59912190-0
59912657,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",cancelled-_59912657-0
59912657,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",ending-_59912657-0
59912657,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",start-59912657-1
59912657,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0175,95.26,481218,96,"""alloc""",submit-59912657-0
59912621,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",cancelled-_59912621-0
59912621,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",submit-59912621-0
59912621,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",ending-_59912621-0
59912621,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",start-59912621-1
59642200,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_39-N_50,host_r23m0075,96.5,176746,96,"""alloc""",start-59642200-1
59642200,96,2540M,,run.sh,RUNNING,/rwthfs/rz/cluster/home/nv626064/rwth/_Pauline_/CrAlN/opt_2x2x2/Cr15Al15N32/barriers/N_39-N_50,host_r23m0075,96.5,176746,96,"""alloc""",submit-59642200-0
59911438,1,40G,,uncertain.sh cheetah_run separate_ensemble_training,RUNNING,/rwthfs/rz/cluster/home/lr394959/work,host_n23g0016,2.95,483871,96,"""mix""",submit-59911438-0
59911438,1,40G,,uncertain.sh cheetah_run separate_ensemble_training,RUNNING,/rwthfs/rz/cluster/home/lr394959/work,host_n23g0016,2.95,483871,96,"""mix""",start-59911438-1
59849042,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/90_Percent/MACE_r2scan/simulation_big_Water,host_n23m0366,96.39,445065,96,"""alloc""",submit-59849042-0
59849042,96,2540M,,submit_par2_lmp,RUNNING,/rwthfs/rz/cluster/hpcwork/ol760279/PhD/OxyHydroxy/WaterSolidInterface/LiNiO2_012/300K/LiOmmitted_Random/90_Percent/MACE_r2scan/simulation_big_Water,host_n23m0366,96.39,445065,96,"""alloc""",start-59849042-1
59912676,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",submit-59912676-0
59912676,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",cancelled-_59912676-0
59912676,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",ending-_59912676-0
59912676,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",start-59912676-1
59913108,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0617_AP_0.460,host_r23m0133,96.22,218807,96,"""alloc""",submit-59913108-0
59913108,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0617_AP_0.460,host_r23m0133,96.22,218807,96,"""alloc""",start-59913108-0
59913108,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0617_AP_0.460,host_r23m0133,96.22,218807,96,"""alloc""",ended-_59913108-0
59912280,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",submit-59912280-0
59912280,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",start-59912280-1
59912280,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0363,48.08,428560,96,"""mix""",ended-_59912280-0
59913404,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",submit-59913404-0
59913404,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",start-59913404-1
59913596,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913596-0
59913596,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913596-1
59911484,18,5000M,,Ar60N3.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1834/Plasmafreistrahl,host_n23m0078,30.52,423878,96,"""alloc""",submit-59911484-0
59911484,18,5000M,,Ar60N3.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1834/Plasmafreistrahl,host_n23m0078,30.52,423878,96,"""alloc""",ending-_59911484-0
59911484,18,5000M,,Ar60N3.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1834/Plasmafreistrahl,host_n23m0078,30.52,423878,96,"""alloc""",start-59911484-1
59911484,18,5000M,,Ar60N3.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/rwth1834/Plasmafreistrahl,host_n23m0078,30.52,423878,96,"""alloc""",cancelled-_59911484-0
59912897,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",submit-59912897-0
59912897,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",cancelled-_59912897-0
59912897,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",start-59912897-1
59912897,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0198,1.55,246325,96,"""alloc""",ending-_59912897-0
